Site,Date,Depth,Temp
4_ris,2025-07-01,20,16.113132119178772
4_ris,2025-07-01,30,13.565691098570824
4_ris,2025-07-01,40,10.972106091678144
4_ris,2025-07-01,50,9.603900276124476
4_ris,2025-07-01,65,7.08941924571991
4_ris,2025-07-01,80,5.474379725754261
4_ris,2025-07-02,5,17.093142494559288
4_ris,2025-07-02,10,16.818475909531116
4_ris,2025-07-02,15,16.23911252617836
4_ris,2025-07-02,20,15.85897397249937
4_ris,2025-07-02,30,13.708517722785473
4_ris,2025-07-02,40,11.059266954660416
4_ris,2025-07-02,50,9.681539364159107
4_ris,2025-07-02,65,7.005188159644604
4_ris,2025-07-02,80,5.4831690564751625
4_ris,2025-07-03,5,17.50770592689514
4_ris,2025-07-03,10,17.444715723395348
4_ris,2025-07-03,15,17.08508560806513
4_ris,2025-07-03,20,16.70201727747917
4_ris,2025-07-03,30,14.806451618671415
4_ris,2025-07-03,40,12.035615108907225
4_ris,2025-07-03,50,10.422040477395058
4_ris,2025-07-03,65,7.276924967765808
4_ris,2025-07-03,80,5.603289909660816
4_ris,2025-07-04,5,17.533341474831104
4_ris,2025-07-04,10,17.49891659617424
4_ris,2025-07-04,15,17.422009952366352
4_ris,2025-07-04,20,17.235969118773937
4_ris,2025-07-04,30,14.657032996416092
4_ris,2025-07-04,40,12.018768891692162
4_ris,2025-07-04,50,10.567064434289932
4_ris,2025-07-04,65,7.711996838450432
4_ris,2025-07-04,80,5.8501236140728
4_ris,2025-07-05,5,17.73549608141184
4_ris,2025-07-05,10,17.579485461115837
4_ris,2025-07-05,15,17.378063298761845
4_ris,2025-07-05,20,16.94738609343767
4_ris,2025-07-05,30,14.166295364499092
4_ris,2025-07-05,40,11.534623257815838
4_ris,2025-07-05,50,10.175939217209816
4_ris,2025-07-05,65,7.341380059719086
4_ris,2025-07-05,80,5.758568085730076
4_ris,2025-07-06,5,18.016022220253944
4_ris,2025-07-06,10,17.968413345515728
4_ris,2025-07-06,15,17.849024936556816
4_ris,2025-07-06,20,17.619769893586636
4_ris,2025-07-06,30,15.15948973596096
4_ris,2025-07-06,40,12.237037271261215
4_ris,2025-07-06,50,10.621997751295568
4_ris,2025-07-06,65,7.246894754469395
4_ris,2025-07-06,80,5.744651645421982
4_ris,2025-07-07,5,18.16177862137556
4_ris,2025-07-07,10,18.07901242375374
4_ris,2025-07-07,15,17.816064946353436
4_ris,2025-07-07,20,17.293099768459797
4_ris,2025-07-07,30,14.559617914259434
4_ris,2025-07-07,40,11.821008950471878
4_ris,2025-07-07,50,10.274086743593216
4_ris,2025-07-07,65,7.292306296527386
4_ris,2025-07-07,80,5.841334283351898
4_ris,2025-07-08,5,18.27384258806705
4_ris,2025-07-08,10,18.15298929065466
4_ris,2025-07-08,15,17.604388564825058
4_ris,2025-07-08,20,17.00378429889679
4_ris,2025-07-08,30,14.473189495503902
4_ris,2025-07-08,40,11.867885380983353
4_ris,2025-07-08,50,10.2755516320467
4_ris,2025-07-08,65,7.235175646841526
4_ris,2025-07-08,80,5.87063205242157
4_ris,2025-07-09,5,18.34562212228775
4_ris,2025-07-09,10,18.06363109499216
4_ris,2025-07-09,15,16.997924745082855
4_ris,2025-07-09,20,16.425885803997517
4_ris,2025-07-09,30,14.096713162958622
4_ris,2025-07-09,40,11.470900610089302
4_ris,2025-07-09,50,9.886623747646809
4_ris,2025-07-09,65,7.141422785818577
4_ris,2025-07-09,80,5.902859598398209
4_ris,2025-07-10,5,18.155919067561623
4_ris,2025-07-10,10,17.929593801498413
4_ris,2025-07-10,15,16.810419023036957
4_ris,2025-07-10,20,16.324076056480408
4_ris,2025-07-10,30,14.06375317275524
4_ris,2025-07-10,40,11.288521997630596
4_ris,2025-07-10,50,9.665425591170788
4_ris,2025-07-10,65,7.068178363144398
4_ris,2025-07-10,80,5.9314249232411385
4_ris,2025-07-11,5,18.232093267142773
4_ris,2025-07-11,10,18.14127018302679
4_ris,2025-07-11,15,17.524552144110203
4_ris,2025-07-11,20,16.980346083641052
4_ris,2025-07-11,30,14.604297012090685
4_ris,2025-07-11,40,11.84664449840784
4_ris,2025-07-11,50,10.073397025465963
4_ris,2025-07-11,65,7.295968517661095
4_ris,2025-07-11,80,6.055940441787243
4_ris,2025-07-12,5,18.593920715153217
4_ris,2025-07-12,10,18.535325177013878
4_ris,2025-07-12,15,18.180822171270847
4_ris,2025-07-12,20,17.55970946699381
4_ris,2025-07-12,30,14.54203925281763
4_ris,2025-07-12,40,12.089815981686115
4_ris,2025-07-12,50,10.435956917703152
4_ris,2025-07-12,65,7.628498196601868
4_ris,2025-07-12,80,6.21854306012392
4_ris,2025-07-13,5,18.976256601512432
4_ris,2025-07-13,10,18.949888609349728
4_ris,2025-07-13,15,18.85613574832678
4_ris,2025-07-13,20,18.654713585972782
4_ris,2025-07-13,30,15.443678095936775
4_ris,2025-07-13,40,12.690420247614384
4_ris,2025-07-13,50,11.147892706096172
4_ris,2025-07-13,65,7.9793389812111855
4_ris,2025-07-13,80,6.35331279784441
4_ris,2025-07-14,5,19.34321115911007
4_ris,2025-07-14,10,19.254585407674316
4_ris,2025-07-14,15,18.924985505640507
4_ris,2025-07-14,20,18.387371443212032
4_ris,2025-07-14,30,14.794732511043549
4_ris,2025-07-14,40,12.207007057964802
4_ris,2025-07-14,50,10.802179031074049
4_ris,2025-07-14,65,7.917813666164875
4_ris,2025-07-14,80,6.366496793925762
4_ris,2025-07-15,5,19.51460310816765
4_ris,2025-07-15,10,19.36445204168558
4_ris,2025-07-15,15,18.527268290519714
4_ris,2025-07-15,20,17.861476488411427
4_ris,2025-07-15,30,14.96246223896742
4_ris,2025-07-15,40,12.354960791766644
4_ris,2025-07-15,50,10.846125684678556
4_ris,2025-07-15,65,7.655598632991314
4_ris,2025-07-15,80,6.310831032693386
4_ris,2025-07-16,5,19.61275063455105
4_ris,2025-07-16,10,19.47431867569685
