Date,Depth,Temp,Salinity
2021-10-16 05:00:00,80,9.64,34.51
2022-05-18 02:00:00,5,7.92,33.94
2022-05-18 02:00:00,10,7.85,33.95
2022-05-18 02:00:00,15,7.77,33.93
2022-05-18 02:00:00,20,7.75,33.94
2022-05-18 02:00:00,30,7.66,33.94
2022-05-18 02:00:00,40,6.86,33.95
2022-05-18 02:00:00,50,6.66,33.96
2022-05-18 02:00:00,65,6.51,33.98
2022-05-18 05:00:00,5,7.94,33.96
2022-05-18 05:00:00,10,7.93,33.95
2022-05-18 05:00:00,15,7.88,33.96
2022-05-18 05:00:00,20,7.79,33.96
2022-05-18 05:00:00,30,7.74,33.96
2022-05-18 05:00:00,40,7.62,33.96
2022-05-18 05:00:00,50,6.80,33.96
2022-05-18 05:00:00,65,6.60,33.97
2022-05-19 02:00:00,5,8.20,33.92
2022-05-19 02:00:00,10,8.20,33.93
2022-05-19 02:00:00,15,8.20,33.94
2022-05-19 02:00:00,20,8.09,33.97
2022-05-19 02:00:00,30,7.91,33.94
2022-05-19 02:00:00,40,7.29,33.95
2022-05-19 02:00:00,50,6.71,33.97
2022-05-19 02:00:00,65,6.51,34.00
2022-05-19 05:00:00,5,8.23,33.93
2022-05-19 05:00:00,10,8.20,33.94
2022-05-19 05:00:00,15,7.96,33.94
2022-05-19 05:00:00,20,7.88,33.94
2022-05-19 05:00:00,30,7.50,33.94
2022-05-19 05:00:00,40,7.03,33.95
2022-05-19 05:00:00,50,6.74,33.95
2022-05-19 05:00:00,65,6.51,33.97
2022-05-20 02:00:00,5,8.47,34.00
2022-05-20 02:00:00,10,7.99,34.01
2022-05-20 02:00:00,15,7.91,33.96
2022-05-20 02:00:00,20,7.83,33.94
2022-05-20 02:00:00,30,7.64,33.96
