Site,Date,Depth,chl,Source
4_ris,2020-02-15,15,0.5428264737129211,MY
4_ris,2020-02-15,20,0.5311718583106995,MY
4_ris,2020-02-15,30,0.4907329380512237,MY
4_ris,2020-02-15,40,0.4143958985805511,MY
4_ris,2020-02-15,50,0.3818026483058929,MY
4_ris,2020-02-16,5,0.5097278356552124,MY
4_ris,2020-02-16,10,0.5088502764701843,MY
4_ris,2020-02-16,15,0.5072805285453796,MY
4_ris,2020-02-16,20,0.5033774375915527,MY
4_ris,2020-02-16,30,0.4881185889244079,MY
4_ris,2020-02-16,40,0.4478897154331207,MY
4_ris,2020-02-16,50,0.4103351831436157,MY
4_ris,2020-02-17,5,0.4309630990028381,MY
4_ris,2020-02-17,10,0.4308202266693115,MY
4_ris,2020-02-17,15,0.4306377172470093,MY
4_ris,2020-02-17,20,0.4303227961063385,MY
4_ris,2020-02-17,30,0.4293080568313598,MY
4_ris,2020-02-17,40,0.4277615547180176,MY
4_ris,2020-02-17,50,0.4263032078742981,MY
4_ris,2020-02-18,5,0.4269792139530182,MY
4_ris,2020-02-18,10,0.4269918203353882,MY
4_ris,2020-02-18,15,0.4269792735576629,MY
4_ris,2020-02-18,20,0.4269214272499084,MY
4_ris,2020-02-18,30,0.4265643358230591,MY
4_ris,2020-02-18,40,0.4257617890834808,MY
4_ris,2020-02-18,50,0.4239962995052337,MY
4_ris,2020-02-19,5,0.4541035294532776,MY
4_ris,2020-02-19,10,0.4535423219203949,MY
4_ris,2020-02-19,15,0.4527075290679931,MY
4_ris,2020-02-19,20,0.4509759247303009,MY
4_ris,2020-02-19,30,0.4443570971488952,MY
4_ris,2020-02-19,40,0.4371601939201355,MY
4_ris,2020-02-19,50,0.4294774532318115,MY
4_ris,2020-02-20,5,0.4733449220657348,MY
4_ris,2020-02-20,10,0.4729107320308685,MY
4_ris,2020-02-20,15,0.4723410606384277,MY
4_ris,2020-02-20,20,0.471176266670227,MY
4_ris,2020-02-20,30,0.4648808538913727,MY
4_ris,2020-02-20,40,0.456754982471466,MY
4_ris,2020-02-20,50,0.4490939080715179,MY
4_ris,2020-02-21,5,0.4999918043613434,MY
4_ris,2020-02-21,10,0.4998233616352081,MY
4_ris,2020-02-21,15,0.4995996952056885,MY
4_ris,2020-02-21,20,0.4991332590579986,MY
4_ris,2020-02-21,30,0.4951283633708954,MY
4_ris,2020-02-21,40,0.4810310304164886,MY
